id,diverse_1994,diverse_2016,total_1994,total_2016
3405580,1,1,1022,1677
3405610,0,0,7239,10971
3405640,0,0,3037,3791
3405670,-1,-1,191,150
3405700,-1,0,193,129
3405730,0,1,3214,3161
3405760,1,1,3213,4712
3405790,-1,0,410,380
3405820,-1,0,1041,951
3405850,-1,0,313,255
3405880,1,1,2336,2095
3405940,0,0,1187,1896
3405970,0,0,1835,2443
3406000,-1,1,1849,2122
3406030,0,1,7571,6354
3406060,1,1,2469,3184
3406090,-1,-1,432,428
3406120,0,1,422,876
3406150,0,0,104,62
3406180,-1,0,616,439
3406210,-1,1,326,717
3406240,1,-1,721,1016
3406270,1,1,4123,5649
3406300,-1,1,1762,1923
3406330,0,0,1309,1329
3406360,-1,0,2061,2047
3406390,-1,0,1961,2691
3406420,-1,0,425,614
3406450,1,1,721,1055
3406480,-1,1,341,247
3406510,1,1,2241,3181
3406540,0,1,11760,11607
3406570,0,1,2010,3584
3406600,-1,0,204,128
3406630,-1,-1,481,289
3406660,0,0,1225,1532
3406690,0,1,1143,1449
3406720,-1,0,287,314
3406780,-1,0,662,720
3406810,-1,-1,296,248
3406840,0,1,626,608
3406870,1,1,1802,2129
3406900,-1,0,758,1427
3406930,0,1,1342,1848
3406960,0,1,339,412
3406990,0,1,1927,2368
3407050,-1,0,405,315
3407110,-1,0,504,390
3407140,-1,0,979,921
3407170,1,1,1491,1634
3407200,-1,0,246,190
3407230,0,1,5692,7237
3407260,0,0,1042,1187
3407290,1,1,2822,3098
3407320,0,0,423,612
3407350,1,1,2849,1724
3407380,-1,-1,581,546
3407410,0,1,2673,3007
3407440,-1,1,2684,1568
3407470,-1,0,231,155
3407500,0,1,514,479
3407530,-1,0,2819,3627
3407560,0,0,6200,5906
3407590,-1,0,1781,3020
3407680,0,0,9003,6784
3407710,-1,-1,136,126
3407740,0,0,6157,8537
3407770,0,1,497,689
3407800,-1,0,3094,3110
3407830,1,1,31094,27064
3407860,0,1,1832,1332
3407890,1,1,5004,5641
3407920,0,1,656,1413
3407950,0,1,1216,1047
3407980,0,0,1070,2679
3408010,-1,-1,447,346
3408040,-1,0,1399,1946
3408060,-1,-1,1003,1032
3408070,-1,-1,300,192
3408100,-1,0,4286,4055
3408130,-1,0,250,232
3408160,0,1,499,338
3408190,0,0,1044,934
3408220,1,0,5113,5898
3408280,-1,0,179,200
3408310,-1,0,179,146
3408340,-1,0,352,326
3408370,1,1,373,472
3408400,1,1,3518,3913
3408430,-1,0,97,101
3408460,-1,-1,732,622
3408490,-1,0,5407,6764
3408500,-1,0,694,780
3408520,1,1,1610,1823
3408580,0,1,927,915
3408610,1,1,4947,6064
3408640,1,1,1408,2742
3408670,-1,0,860,835
3408700,-1,0,1496,1570
3408730,-1,1,780,874
3408760,1,1,809,947
3408790,-1,-1,745,849
3408820,0,1,4118,5921
3408850,1,1,2332,3187
3408880,0,1,878,844
3408910,-1,0,387,225
3408940,1,1,3932,5754
3409000,-1,0,503,808
3409030,-1,-1,246,159
3409090,-1,0,1517,1354
3409120,-1,0,2199,1702
3409150,-1,0,1866,1703
3409180,0,1,960,1332
3409210,0,1,1895,2444
3409240,0,0,1716,2608
3409270,0,1,8825,8822
3409300,1,1,429,430
3409330,0,1,2230,2933
3409360,0,1,1043,1302
3409390,-1,0,4645,4987
3409420,-1,0,1488,1579
3409450,0,1,3018,2943
3409480,0,1,177,158
3409510,-1,1,312,596
3409540,0,1,663,644
3409550,-1,-1,795,879
3409600,-1,-1,1115,1266
3409630,-1,1,1209,1422
3409660,0,1,2021,2155
3409690,0,-1,571,361
3409720,0,1,4266,4873
3409750,1,1,3400,3741
3409780,-1,0,487,417
3409810,0,1,748,976
3409840,-1,-1,512,547
3409870,-1,0,2568,2745
3409900,-1,-1,555,520
3409930,-1,0,514,694
3409960,0,1,431,402
3409990,0,1,1704,2235
3410020,0,1,2734,2582
3410050,0,1,1939,2084
3410110,-1,0,10027,9635
3410140,-1,0,1018,952
3410170,-1,0,131,81
3410200,0,1,2648,4883
3410230,-1,0,959,1137
3410290,-1,0,634,727
3410320,1,1,5642,5500
3410350,0,1,293,350
3410380,-1,-1,271,240
3410440,1,1,947,1005
3410470,0,1,4202,6044
3410500,-1,1,2649,6639
3410530,-1,0,367,245
3410560,1,1,6038,6663
3410590,-1,1,1955,4764
3410620,-1,1,725,1000
3410650,0,1,2754,3699
3410680,0,1,296,315
3410710,0,1,2808,3867
3410740,0,1,2006,2807
3410770,0,0,468,575
3410810,1,1,4007,5224
3410860,-1,1,407,352
3410890,-1,0,397,428
3410920,1,1,1224,1003
3410950,0,1,3699,4213
3410980,0,1,3566,4581
3411010,0,0,1253,1467
3411040,-1,0,510,716
3411070,1,1,827,729
3411100,-1,0,344,261
3411130,0,1,403,325
3411160,1,1,3613,4258
3411190,-1,1,318,295
3411220,1,0,4453,9107
3411250,1,1,171,190
3411280,1,1,1759,1990
3411310,0,1,1576,2380
3411340,1,1,46541,35276
3411400,-1,1,1540,1552
3411430,0,1,1480,1791
3411460,1,0,6353,7713
3411490,1,1,4315,6060
3411520,-1,-1,493,690
3411550,-1,0,536,645
3411580,1,1,1746,1200
3411610,-1,0,1849,2598
3411640,1,1,2632,3220
3411670,-1,0,465,253
3411700,0,1,1394,2096
3411730,0,0,704,1361
3411760,1,1,1882,2252
3411790,-1,0,779,919
3411820,1,1,450,517
3411850,1,1,597,613
3411880,0,1,3668,4066
3411910,-1,0,1243,1422
3411940,-1,0,530,363
3411970,0,0,2536,2137
3412030,-1,0,188,149
3412060,0,1,4161,3578
3412090,-1,0,646,513
3412120,-1,-1,661,603
3412150,-1,-1,387,239
3412180,0,1,547,681
3412210,0,0,262,275
3412240,0,1,615,771
3412260,0,1,1070,1625
3412270,0,1,3899,5142
3412300,-1,-1,209,295
3412360,1,1,1668,1648
3412390,0,1,1211,884
3412420,1,1,3549,3805
3412450,-1,0,1066,1227
3412480,1,1,5946,6997
3412510,0,0,1367,2033
3412540,1,-1,9587,14276
3412570,0,1,984,1277
3412600,0,1,623,857
3412660,-1,0,700,830
3412690,1,1,22907,25241
3412720,1,1,1411,1133
3412810,1,1,6173,4904
3412840,1,1,2267,2079
3412870,1,1,5450,4840
3412900,-1,0,2018,2137
3412930,0,-1,6865,10668
3412960,-1,1,3263,3801
3412990,0,1,1018,1869
3413000,-1,0,1404,1601
3413050,1,1,6177,7271
3413080,-1,0,1783,1351
3413110,0,0,1864,1706
3413140,0,1,7026,7835
3413200,0,1,3060,3562
3413230,-1,0,842,1408
3413260,0,0,370,298
3413290,-1,0,2688,2748
3413320,-1,0,856,756
3413350,-1,1,1642,1668
3413380,-1,-1,133,118
3413410,1,1,2834,3688
3413470,1,1,645,923
3413500,0,1,297,347
3413530,1,1,3207,3835
3413560,-1,0,1747,2274
3413590,0,0,2259,2768
3413620,1,1,1369,2085
3413650,0,1,4165,4691
3413680,-1,0,3178,2964
3413710,-1,0,1624,1608
3413740,1,0,851,1289
3413750,1,1,1067,1211
3413770,1,1,1472,1671
3413800,1,1,1494,2346
3413830,0,1,4789,5611
3413860,-1,0,1372,1225
3413890,0,1,748,1189
3413950,0,0,1090,1157
3413980,-1,1,227,337
3414010,-1,1,1203,1404
3414040,-1,0,262,279
3414070,0,1,434,499
3414100,0,1,524,603
3414130,0,1,2409,2393
3414220,0,1,87,88
3414250,0,0,298,461
3414280,1,1,2364,2802
3414310,0,1,1845,2029
3414340,-1,1,3907,3588
3414370,-1,-1,831,982
3414400,-1,-1,637,985
3414430,-1,0,938,854
3414460,0,1,2107,2561
3414490,0,1,1395,1648
3414520,-1,1,303,150
3414550,1,1,1456,1157
3414610,-1,0,167,149
3414640,0,1,4787,6096
3414670,0,1,3887,5490
3414730,-1,-1,151,145
3414790,0,1,201,210
3414850,1,1,1571,2121
3414880,-1,-1,922,778
3414940,-1,0,594,629
3414970,-1,-1,416,486
3415000,1,1,400,499
3415030,0,1,1241,945
3415090,1,1,1839,2374
3415120,-1,1,1060,1048
3415180,1,1,463,447
3415210,1,1,5042,8656
3415240,1,1,192,275
3415270,-1,0,205,384
3415330,1,1,5257,6952
3415360,0,1,3212,3312
3415390,0,1,1674,2191
3415420,-1,0,885,709
3415450,0,0,1641,1594
3415480,-1,-1,2661,2904
3415510,-1,-1,2958,3231
3415540,-1,1,1523,1739
3415570,-1,-1,231,196
3415600,-1,-1,329,340
3415630,0,1,1212,2219
3415660,0,0,302,232
3415690,-1,0,1398,2165
3415720,-1,0,361,316
3415750,-1,-1,523,288
3415810,-1,-1,97,75
3415840,-1,0,147,123
3415870,0,1,869,870
3415900,0,1,2600,4065
3415960,-1,-1,1703,1070
3415990,0,0,470,1687
3416020,-1,0,1058,709
3416080,1,1,4253,3558
3416110,1,1,2414,3614
3416170,-1,0,627,572
3416200,1,1,1719,1532
3416230,-1,1,16769,15783
3416260,-1,1,761,1050
3416290,1,1,12634,10972
3416320,-1,0,275,280
3416350,0,0,997,596
3416380,-1,-1,8547,12329
3416440,-1,0,444,438
3416470,-1,1,2012,3131
3416500,1,1,6793,7208
3416530,1,1,1009,891
3416560,-1,0,1479,2282
3416590,-1,0,394,348
3416620,-1,1,939,1200
3416650,-1,-1,1663,1414
3416680,1,1,861,700
3416710,-1,0,5086,3159
3416740,-1,0,1576,2187
3416800,1,1,9035,9789
3416830,0,1,3300,2925
3416860,0,0,1298,1574
3416870,-1,0,617,648
3416890,-1,0,3419,3515
3416920,0,1,1145,1284
3416950,-1,1,923,945
3416970,-1,0,1670,1868
3416980,0,1,1356,1754
3417010,-1,1,636,513
3417070,0,0,8954,6751
3417100,-1,1,586,3071
3417130,-1,0,2503,2085
3417160,-1,0,709,470
3417190,0,1,424,704
3417220,0,1,1111,2074
3417250,-1,0,1076,812
3417280,0,0,6600,7978
3417310,1,1,1320,1345
3417340,-1,0,225,177
3417400,0,0,68,98
3417430,-1,1,2947,2931
3417460,0,0,1203,1693
3417490,-1,0,644,553
3417520,-1,-1,4252,3379
3417550,-1,0,1906,2591
3417580,-1,-1,5781,7988
3417610,1,1,4670,6621
3417640,0,1,823,1109
3417700,1,1,6469,9667
3417730,1,1,846,978
3417760,0,0,4625,6326
3417790,-1,1,400,374
3417820,0,0,2169,2781
3417850,-1,0,260,155
3417880,1,1,593,782
3417910,-1,-1,395,269
3417940,1,1,995,849
3417970,0,0,354,261
3418000,0,0,5609,3601
3418030,-1,1,161,140
3418060,1,1,3261,4937
3418090,1,1,272,230
3418120,1,1,11538,13762
3418150,1,1,1666,1522
3418180,-1,0,294,210
3418210,-1,0,711,764
3418240,-1,-1,163,147
3418270,1,1,405,384
3418300,0,1,678,1243
3418330,0,1,1610,1462
3418360,-1,0,1950,2070
3500001,-1,-1,62,70
3500010,1,1,5903,16702
3500030,1,1,8516,5891
3500060,1,1,88625,83657
3500090,1,1,554,180
3500120,1,1,4000,3937
3500150,1,1,3293,2967
3500180,1,1,4844,3835
3500210,1,1,3616,3188
3500240,1,1,3533,2870
3500270,1,1,564,484
3500300,1,1,7165,6378
3500330,1,1,226,143
3500390,0,0,7300,6049
3500420,0,0,588,383
3500480,1,1,635,387
3500510,1,1,812,471
3500540,0,0,534,312
3500570,1,1,9304,8293
3500600,0,0,2095,1297
3500630,1,1,97,78
3500660,1,1,813,539
3500690,1,0,5354,5276
3500720,0,1,166,96
3500750,1,0,1088,1019
3500790,0,1,250,249
3500810,-1,-1,716,681
3500840,0,1,137,129
3500900,0,0,5375,3728
3500930,1,1,783,630
3500960,1,1,848,770
3500990,1,1,10356,10803
3501020,1,1,290,208
3501050,1,1,458,309
3501080,-1,-1,11494,13432
3501110,0,0,13863,11172
3501140,-1,1,185,130
3501170,1,1,3925,3751
3501200,1,1,441,434
3501230,0,-1,1445,1283
3501260,1,1,8456,9887
3501290,0,0,175,137
3501320,1,0,131,59
3501350,1,1,560,444
3501380,1,1,476,230
3501410,1,1,584,302
3501470,1,0,235,94
3501500,1,0,21605,24475
3501530,0,-1,2824,1578
3501560,-1,0,2205,1428
3501590,0,1,307,316
3501620,1,0,837,499
3501650,0,1,3691,3662
3501680,1,1,7224,8384
3501710,0,1,536,563
3501770,1,1,371,360
3501800,1,1,159,114
3501830,0,0,299,220
3501860,-1,-1,788,411
3501890,1,1,4153,2469
3501920,1,0,60,41
3501950,1,1,401,234
3501980,0,0,552,247
3502010,-1,0,902,626
3502040,0,0,755,352
3502070,1,0,1859,1937
3502100,1,1,3200,2817
3502130,0,1,244,135
3502160,0,0,705,377
3502190,1,1,1651,979
3502220,1,1,268,136
3502250,1,1,11316,10205
3502280,1,1,115,49
3502310,1,1,2378,2023
3502340,0,1,229,151
3502370,1,0,13167,12719
3502400,-1,-1,939,650
3502430,1,1,4121,2735
3502460,1,1,2231,1590
3502490,1,1,331,140
3502520,1,1,3327,2328
3502550,1,1,409,339
3502580,1,1,566,571
3502610,1,1,1797,1326
3502640,1,1,1566,967
3502670,1,1,1214,865
3502730,0,1,226,66
3502800,-1,-1,1716,1362
3600001,-1,-1,1206,935
3600002,-1,-1,1475,1000
3600003,-1,-1,782,555
3600004,-1,0,2978,2755
3600005,-1,-1,1818,1789
3600006,-1,-1,880,495
3600007,-1,-1,661,486
3600008,1,1,4600,4422
3600009,-1,-1,1834,1439
3600010,-1,-1,2174,1740
3600011,-1,-1,1937,1307
3600012,-1,-1,1204,775
3600013,-1,0,2646,2079
3600014,-1,-1,1968,1592
3600020,-1,-1,1179,831
3602310,-1,0,158,153
3602340,-1,-1,2131,1929
3602370,-1,-1,1452,1098
3602400,-1,-1,795,513
3602430,-1,0,1575,1354
3602460,1,1,9360,9103
3602520,0,0,2684,1898
3602550,-1,-1,1904,1607
3602580,-1,-1,1082,830
3602670,-1,-1,707,548
3602700,-1,-1,774,630
3602730,-1,-1,2118,1666
3602820,-1,-1,1869,1229
3602880,0,0,170,115
3602920,0,1,2895,2883
3602940,1,1,2987,3068
3602970,0,1,3791,3678
3603000,-1,-1,177,111
3603030,-1,-1,457,316
3603060,-1,-1,381,377
3603180,0,1,1683,2097
3603210,-1,-1,737,523
3603240,-1,-1,550,439
3603270,-1,1,8124,8224
3603420,-1,-1,2008,1278
3603480,0,0,5705,4164
3603630,-1,-1,739,430
3603660,-1,-1,1174,1004
3603720,0,0,1811,1570
3603810,-1,-1,1226,817
3603840,1,1,5006,4602
3603870,-1,0,5705,5520
3603930,-1,-1,3674,4144
3603960,-1,0,1202,779
3603990,-1,0,2878,2247
3604050,-1,-1,2092,1590
3604080,1,1,4900,5992
3604110,-1,0,2072,2208
3604140,1,1,3056,2911
3604200,-1,-1,1217,868
3604290,-1,-1,2233,1910
3604350,-1,-1,510,352
3604370,-1,-1,616,491
3604410,-1,0,1042,1044
3604530,-1,-1,869,725
3604620,-1,-1,1145,713
3604650,-1,-1,1238,762
3604710,-1,0,4431,4583
3604740,-1,1,2543,2886
3604757,-1,-1,675,364
3604870,0,1,6528,5433
3604920,-1,-1,1192,915
3605010,-1,-1,246,200
3605040,-1,-1,1857,1281
3605220,-1,-1,302,281
3605280,1,0,12632,19356
3605310,-1,1,3012,3119
3605340,-1,1,1121,1480
3605370,1,1,146,209
3605460,0,1,3081,3583
3605520,-1,-1,1450,1181
3605580,-1,0,4752,3387
3605610,-1,0,940,549
3605640,-1,0,1149,1674
3605670,-1,-1,283,236
3605820,-1,-1,944,808
3605850,1,1,47595,30504
3605940,-1,-1,3317,3065
3606060,-1,0,1952,2372
3606090,-1,-1,1318,944
3606160,-1,0,1541,1208
3606180,-1,-1,1200,808
3606210,-1,-1,1192,868
3606240,-1,-1,2963,2183
3606300,-1,-1,1179,933
3606330,-1,0,4232,3548
3606360,-1,-1,357,251
3606390,-1,-1,1651,1347
3606420,-1,-1,1096,715
3606470,-1,-1,1858,1299
3606500,0,1,1519,1410
3606540,0,1,1497,1353
3606570,-1,1,4490,4173
3606630,0,0,3325,3233
3606660,-1,-1,1582,872
3606690,-1,-1,1416,962
3606720,0,1,1701,1479
3606780,-1,-1,1921,1449
3606840,0,0,1100,1592
3606870,1,1,5221,7427
3606900,-1,-1,4800,3909
3606990,0,0,3122,3805
3607020,-1,0,3172,2897
3607050,-1,-1,470,404
3607080,-1,-1,637,511
3607110,-1,0,1530,1046
3607170,-1,-1,585,452
3607230,-1,1,2202,2051
3607260,-1,-1,2254,1545
3607290,-1,-1,2082,1724
3607320,-1,0,1989,1751
3607380,0,1,872,1051
3607470,-1,-1,2785,1911
3607530,-1,0,4381,3816
3607560,-1,-1,796,570
3607590,-1,0,3765,4456
3607650,-1,-1,1321,935
3607680,0,1,1486,1244
3607710,-1,-1,564,298
3607770,-1,-1,1789,1251
3607860,-1,0,1184,813
3607890,-1,-1,619,473
3607980,-1,0,2172,1898
3608010,-1,0,1528,1752
3608100,-1,-1,463,323
3608130,-1,0,5711,6253
3608160,-1,0,6535,5892
3608250,-1,-1,1341,894
3608280,-1,-1,628,473
3608310,1,1,4093,4951
3608340,-1,-1,1517,943
3608370,-1,-1,1353,1196
3608400,-1,0,5756,4670
3608430,-1,1,2511,3189
3608460,-1,0,3033,2376
3608490,-1,0,1605,1337
3608580,-1,1,1158,1637
3608610,-1,-1,405,280
3608790,-1,-1,1990,1455
3608850,-1,-1,576,382
3608880,0,1,3584,4103
3608910,-1,-1,1341,711
3608970,-1,-1,3576,2476
3609030,-1,0,2615,1781
3609060,-1,-1,867,518
3609090,0,0,2438,2892
3609120,0,1,1172,1491
3609210,-1,1,1614,1322
3609240,-1,-1,336,247
3609330,-1,-1,2150,1480
3609360,-1,-1,892,715
3609390,-1,-1,1008,698
3609420,1,1,2468,2020
3609540,-1,-1,1990,1777
3609630,-1,0,4509,4064
3609660,0,1,1481,1794
3609690,-1,1,3050,3127
3609720,-1,0,4511,3785
3609840,0,1,7532,7008
3609870,-1,0,604,721
3609900,-1,1,317,407
3609930,-1,0,1353,1002
3609960,-1,1,1200,1142
3609990,-1,0,4146,3391
3610050,0,1,1436,1682
3610080,0,1,1951,3226
3610170,-1,-1,1735,1393
3610200,1,1,1389,1965
3610230,-1,-1,166,77
3610260,-1,-1,582,415
3610380,-1,0,623,406
3610410,-1,0,682,574
3610440,-1,-1,449,231
3610500,1,1,2002,1619
3610530,-1,-1,771,638
3610560,0,1,8763,6038
3610590,-1,0,1114,1025
3610620,1,1,3589,3756
3610650,1,1,697,987
3610680,0,1,1936,2207
3610710,-1,1,4975,3661
3610860,-1,-1,945,648
3610890,-1,0,6910,5904
3610920,-1,-1,1555,1178
3610950,1,1,1398,1356
3610980,0,1,5637,5736
3611070,-1,-1,819,654
3611100,-1,-1,78,67
3611160,0,1,1818,1462
3611190,-1,-1,1786,1355
3611250,-1,0,710,486
3611280,-1,-1,664,490
3611310,-1,-1,586,521
3611370,-1,0,1033,814
3611400,-1,-1,1288,942
3611430,-1,-1,400,263
3611460,0,1,1654,2020
3611490,-1,-1,962,684
3611520,-1,0,2055,1533
3611550,1,1,6858,6820
3611610,-1,-1,1105,809
3611640,-1,-1,500,326
3611670,-1,0,5234,4845
3611700,-1,-1,4220,3445
3611730,-1,-1,1247,812
3611740,-1,0,936,983
3611760,-1,0,3158,3822
3611860,-1,0,250,207
3611880,0,1,5248,4033
3611910,-1,-1,1734,1495
3611940,-1,0,1010,874
3611970,0,1,2379,2180
3612030,-1,0,766,557
3612120,-1,-1,445,296
3612180,1,1,3017,3255
3612240,-1,0,2875,2040
3612270,-1,0,3610,2725
3612300,-1,-1,1836,1178
3612330,0,1,2456,2872
3612360,-1,-1,2061,1525
3612390,1,1,1554,1189
3612450,-1,-1,1453,1081
3612510,0,1,5681,6612
3612630,-1,1,13749,10949
3612660,-1,0,292,330
3612720,1,1,2162,1866
3612750,-1,-1,1464,945
3612840,1,1,611,684
3612870,-1,-1,1348,1155
3612900,-1,-1,1271,1006
3612960,-1,1,795,512
3612990,-1,-1,2485,1708
3613020,-1,-1,1220,826
3613080,-1,0,5100,4814
3613110,-1,-1,1136,731
3613230,-1,0,761,827
3613290,0,1,7054,8266
3613350,-1,-1,4167,3552
3613380,-1,-1,843,563
3613440,-1,-1,383,287
3613470,-1,-1,830,474
3613530,-1,1,1371,2094
3613560,-1,0,678,356
3613590,-1,-1,1777,1386
3613620,0,0,2626,3181
3613710,-1,-1,1275,793
3613740,0,1,2592,3587
3613770,-1,-1,515,425
3613830,-1,-1,605,453
3613950,0,0,1279,1597
3613980,-1,0,3408,3562
3614010,1,1,7074,7770
3614130,1,1,6039,8040
3614190,-1,1,2390,2324
3614220,-1,-1,1324,1126
3614250,-1,-1,552,396
3614280,1,1,3487,3889
3614310,-1,-1,705,503
3614340,0,1,4504,5191
3614400,-1,1,1800,1756
3614430,0,1,1060,995
3614460,-1,0,4308,4428
3614490,-1,-1,609,431
3614550,-1,-1,1431,887
3614580,-1,-1,2054,1407
3614610,-1,0,1485,1032
3614640,-1,-1,2664,1919
3614670,-1,-1,1077,596
3614700,-1,-1,2269,2185
3614730,-1,-1,1226,939
3614760,-1,-1,1493,1113
3614820,-1,0,2121,1666
3614850,-1,0,4915,4154
3614880,-1,-1,540,442
3614940,0,1,2484,1792
3614970,-1,0,2543,2340
3615060,-1,0,538,362
3615090,1,1,3999,4561
3615180,0,1,4356,3527
3615210,-1,-1,2476,1771
3615270,-1,-1,216,116
3615300,1,1,3647,3731
3615330,-1,0,21,15
3615360,-1,-1,2672,2229
3615390,-1,1,3883,3554
3615450,0,1,1264,1750
3615480,0,1,858,762
3615510,-1,1,2221,2246
3615540,0,1,2862,2805
3615570,0,1,6293,4935
3615630,0,1,5924,4797
3615720,-1,-1,302,241
3615780,0,1,3233,3777
3615810,0,1,2185,3035
3615870,-1,-1,417,336
3615900,0,1,2896,2456
3615980,-1,-1,2327,1667
3615990,-1,-1,1934,1299
3616080,-1,0,3141,3109
3616140,-1,-1,183,168
3616170,-1,-1,1588,1130
3616200,-1,0,1176,687
3616230,-1,0,9117,6687
3616260,-1,0,3303,3281
3616290,0,1,7651,6239
3616380,-1,-1,502,537
3616410,0,1,1179,908
3616440,1,1,2412,1925
3616470,-1,-1,1044,797
3616500,-1,-1,865,650
3616530,-1,-1,99,85
3616560,-1,0,3665,2355
3616620,0,1,5462,5678
3616680,-1,-1,4986,5654
3616710,-1,0,1159,1158
3616740,-1,1,2345,2358
3616800,-1,-1,488,325
3616830,1,1,3812,2623
3616950,-1,-1,1518,1233
3616960,-1,-1,696,535
3616980,-1,0,1813,1240
3617130,-1,-1,1387,962
3617160,-1,1,6877,7106
3617190,-1,-1,2676,1995
3617220,0,1,1872,1625
3617380,-1,1,6509,5934
3617430,-1,-1,733,581
3617460,-1,-1,1370,1103
3617520,-1,0,9568,7167
3617580,0,0,700,448
3617640,-1,-1,2177,1560
3617670,0,1,6395,4598
3617700,-1,0,2018,2056
3617730,1,1,4661,3884
3617760,-1,-1,119,63
3617820,-1,-1,1623,1343
3617880,-1,-1,414,340
3617910,-1,1,2591,2791
3617940,-1,1,352,411
3617970,-1,0,930,645
3618030,0,1,1218,928
3618080,-1,-1,572,459
3618090,-1,-1,863,673
3618120,-1,0,4306,4212
3618150,-1,0,2609,2408
3618180,-1,-1,2957,2345
3618210,1,1,1839,1685
3618240,0,1,4037,5453
3618270,0,1,2360,3303
3618330,-1,0,4077,4220
3618450,-1,-1,1044,717
3618480,-1,-1,2040,1625
3618510,-1,1,559,370
3618540,-1,0,1257,744
3618570,-1,1,1984,1891
3618600,-1,0,2414,2196
3618630,-1,-1,6761,7004
3618660,-1,0,3079,2661
3618690,0,1,9510,8619
3618750,-1,-1,1200,955
3618840,-1,-1,718,517
3618900,-1,-1,1471,1336
3618960,0,0,2376,1571
3618990,0,1,208,254
3619020,-1,0,4791,5373
3619110,-1,0,1784,1470
3619170,-1,-1,2815,2143
3619200,-1,1,10724,9817
3619230,0,1,9107,8999
3619260,-1,-1,1121,784
3619320,1,1,5610,7195
3619350,-1,-1,500,392
3619380,-1,0,1062,950
3619410,-1,0,2649,2671
3619500,0,1,2682,2848
3619530,-1,-1,175,112
3619560,-1,0,3690,3715
3619650,-1,1,5563,6875
3619680,0,1,4630,4239
3619710,0,1,330,329
3619740,1,1,3555,2859
3619800,-1,-1,1322,969
3619830,-1,-1,869,721
3619860,-1,-1,482,361
3619890,-1,-1,402,333
3619920,-1,-1,1038,675
3619950,0,1,3121,4180
3620010,0,1,718,547
3620040,-1,0,2074,2297
3620100,0,1,10205,7940
3620160,-1,0,1674,1881
3620190,0,1,1732,2189
3620220,-1,-1,1012,708
3620340,0,1,8575,7986
3620370,-1,0,2947,2508
3620400,0,1,1475,1710
3620430,-1,-1,648,408
3620460,0,0,2251,2210
3620490,1,1,8596,10793
3620520,-1,0,25,12
3620580,1,1,1020747,918514
3620610,-1,0,654,538
3620640,0,1,2915,2152
3620670,-1,-1,1704,1198
3620700,1,1,11505,11081
3620730,-1,-1,55,85
3620760,-1,-1,1912,1562
3620790,-1,0,1057,809
3620820,1,1,8968,7015
3620850,-1,0,3924,3592
3620880,-1,1,3940,4179
3620910,1,1,4458,4614
3620940,-1,1,2035,2051
3620970,-1,-1,771,617
3621000,-1,1,5155,5544
3621120,-1,0,1183,1216
3621180,-1,0,1113,1107
3621210,-1,0,10109,8823
3621240,-1,-1,5421,3445
3621250,-1,-1,1591,1356
3621260,-1,-1,1249,799
3621270,-1,0,5283,5473
3621300,-1,-1,615,462
3621330,-1,-1,2479,1771
3621360,-1,-1,1283,1023
3621450,-1,-1,1114,694
3621480,1,1,2979,2996
3621510,-1,-1,1264,823
3621540,-1,1,49,25
3621570,-1,1,5475,5528
3621630,-1,-1,993,756
3621660,-1,-1,2473,1638
3621720,-1,0,2759,2134
3621780,-1,0,2202,1695
3621810,-1,0,1048,874
3621840,-1,0,2310,1312
3621900,-1,-1,4978,4658
3621930,-1,1,124,92
3621960,-1,-1,788,590
3622020,1,1,3384,5025
3622050,-1,-1,5292,3674
3622100,-1,-1,490,342
3622140,-1,-1,1185,709
3622170,-1,-1,2809,2078
3622200,-1,-1,279,176
3622260,-1,-1,1103,749
3622290,0,1,1427,1602
3622380,-1,-1,2327,1886
3622410,-1,-1,956,496
3622440,-1,-1,578,443
3622470,0,1,8580,7501
3622500,-1,-1,1003,719
3622530,-1,0,1186,1157
3622560,-1,0,2023,2434
3622650,1,1,2743,3451
3622680,0,1,1860,2873
3622710,-1,0,4711,4524
3622740,-1,-1,2226,1454
3622770,-1,-1,1370,846
3622830,-1,-1,2752,1906
3622890,-1,0,2111,1517
3622920,-1,-1,2689,1830
3623010,0,1,5613,5133
3623040,-1,0,1565,958
3623070,-1,-1,893,555
3623160,0,0,5182,5633
3623190,-1,-1,2946,2982
3623220,-1,1,4297,4860
3623280,-1,0,2305,1827
3623310,-1,0,1368,1704
3623340,1,1,330,309
3623370,-1,-1,818,576
3623430,-1,-1,1340,929
3623460,1,0,3144,4658
3623490,-1,0,1126,1135
3623520,-1,1,3503,2499
3623580,1,1,3815,5453
3623640,-1,-1,1346,1004
3623670,-1,-1,1696,1330
3623760,1,1,4013,4372
3623790,-1,-1,606,392
3623880,-1,-1,1262,1097
3623970,-1,-1,45,17
3624000,-1,0,1265,1696
3624030,-1,-1,3452,3334
3624060,0,-1,86,103
3624090,-1,0,1121,956
3624150,-1,0,2466,1838
3624210,-1,-1,1203,948
3624240,-1,0,2144,1904
3624270,-1,0,1039,822
3624360,-1,-1,677,429
3624420,-1,0,157,139
3624450,0,1,1071,1094
3624480,-1,0,1209,1050
3624570,-1,-1,782,430
3624660,-1,-1,505,159
3624690,1,1,4147,5419
3624750,1,1,36080,27898
3624780,0,0,3278,3534
3624840,-1,0,2795,3098
3624900,0,0,7526,5506
3624930,-1,0,614,433
3624960,-1,0,2797,1978
3624990,-1,1,2978,3363
3625020,-1,0,353,253
3625050,0,1,2560,3118
